engine_id,engine_title,production_years,displacement_cc,fuel_system,power_output_hp,torque_output_nm,cylinder_block,compression_ratio,turbocharging,fuel_type,euro_standard,engine_lifespan_km,recommended_oil,manufacturer,year_start
1115,Engine SsangYong G20D,1993-1998,1998,distributed injection,133,180,cast iron r4,10.4,no,petrol,euro 2,~350 000,5w-40,SsangYong,1993
1116,Engine SsangYong G20DF,since 2010,1998,distributed injection,149,197,cast iron r4,10.5,no,petrol,euro 4,~250 000,5w-30,SsangYong,2010
1117,Engine SsangYong G23D,1993-2018,2295,distributed injection,150,210 - 215,cast iron r4,10.4,no,petrol,euro 2/3/4,~350 000,5w-40,SsangYong,1993
1118,Engine SsangYong G32D,1993-2017,3199,distributed injection,220,310 - 315,cast iron r6,10,no,petrol,euro 2/3/4,~400 000,5w-40,SsangYong,1993
1119,Engine SsangYong D16DTF,since 2015,1597,common rail,115,300,cast iron r4,15.5,e-vgt,diesel,euro 6,~250 000,5w-30,SsangYong,2015
1120,Engine SsangYong D20DT,2005-2012,1998,common rail,141,310,cast iron r4,17.5,garrett gtb1549v,diesel,euro 3/4,~400 000,"5w-30, 5w-40",SsangYong,2005
1121,Engine SsangYong D20DTF,since 2010,1998,common rail,150 - 175,360,cast iron r4,16.5,garrett gtb1752vlk,diesel,euro 4/5,~250 000,5w-30,SsangYong,2010
1122,Engine SsangYong D20DTR,since 2012,1998,common rail,150 - 155,360,cast iron r4,16.5,borgwarner bv40,diesel,euro 5,~270 000,5w-30,SsangYong,2012
1123,Engine SsangYong D22DTF,since 2015,2157,common rail,178,400,cast iron r4,15.5,borgwarner bv43,diesel,euro 5/6,~250 000,5w-30,SsangYong,2015
1124,Engine SsangYong D22DTR,since 2015,2157,common rail,178 - 181,400 - 420,cast iron r4,15.5,borgwarner bv43,diesel,euro 5/6,~280 000,5w-30,SsangYong,2015
1125,Engine SsangYong D23DT,1993-2006,2299,prechambers,,,cast iron r4,22,,diesel,euro 2,~400 000,5w-40,SsangYong,1993
1126,Engine SsangYong D27DT,2003-2017,2696,common rail,160 - 165,340 - 345,cast iron r5,18,garrett gt2056s,diesel,euro 3,~350 000,5w-30,SsangYong,2003
1127,Engine SsangYong D27DTP,2006-2017,2696,common rail,179 - 186,402,cast iron r5,17.5,mhi td04hl,diesel,euro 4,~320 000,5w-30,SsangYong,2006
1128,Engine SsangYong D29DT,1993-2006,2874,prechambers,,,cast iron r5,22,,diesel,euro 2/3,~400 000,5w-40,SsangYong,1993
1129,Engine Suzuki F6A,1990-2000,657,carburetor / injector,,,cast iron r3,,,petrol,euro 1/2,~250 000,5w-30,Suzuki,1990
1130,Engine Suzuki F10A,1979-2012,970,,,,cast iron r4,,no,petrol,,~280 000,5w-30,Suzuki,1979
1131,Engine Suzuki F10D,1999-2010,1061,injector,60 - 65,80 - 85,cast iron r4,10,no,petrol,euro 2/3,~320 000,5w-30,Suzuki,1999
1132,Engine Suzuki G10A,1983-2007,993,carburetor / injector,,,aluminum r3,,,petrol,euro 1/2,~300 000,5w-30,Suzuki,1983
1133,Engine Suzuki G13B,1986-1995,1298,distributed injection,100 - 115,109 - 112,aluminum r4,10 &#8211; 11.5,no,petrol,euro 2,~280 000,5w-30,Suzuki,1986
1134,Engine Suzuki G13BA,1988-2001,1298,carburetor / mono injection,68 - 73,100 - 103,aluminum r4,9.5,no,petrol,euro 1/2,~300 000,5w-30,Suzuki,1988
1135,Engine Suzuki G13BB,1995-2005,1298,distributed injection,76 - 86,104 - 115,aluminum r4,9.5,no,petrol,euro 2/3,~300 000,5w-30,Suzuki,1995
1136,Engine Suzuki G15A,1991-2002,1493,distributed injection,91 - 97,123 - 129,aluminum r4,10,no,petrol,euro 2/3,~320 000,5w-30,Suzuki,1991
1137,Engine Suzuki G16A,1988-2002,1590,,,,aluminum r4,,no,petrol,,~300 000,"5w-30, 5w-40",Suzuki,1988
1138,Engine Suzuki G16B,1990-2005,1590,distributed injection,90 - 100,125 - 140,aluminum r4,9.5,no,petrol,euro 2/3,~350 000,"5w-30, 5w-40",Suzuki,1990
1139,Engine Suzuki H20A,1994-1998,1998,distributed injection,136 - 145,172 - 183,aluminum v6,9.5,no,petrol,euro 2,~350 000,"5w-30, 5w-40",Suzuki,1994
1140,Engine Toyota 1VZ-FE,1988-1992,1992,mpi,136,173,cast iron v6,9.6,no,92,euro 1/2,~250 000,5w-30,Toyota,1988
1141,Engine Suzuki H25A,1996-2005,2493,distributed injection,144 - 158,208 - 213,aluminum v6,9.5,no,petrol,euro 3,~400 000,"5w-30, 5w-40",Suzuki,1996
1142,Engine Suzuki H27A,2000-2008,2736,distributed injection,173 - 185,231 - 250,aluminum v6,9.5,no,petrol,euro 3/4,~400 000,"5w-30, 5w-40",Suzuki,2000
1143,Engine Suzuki J18A,1996-2002,1839,distributed injection,121 - 124,152,aluminum r4,9.8,no,petrol,euro 3,~250 000,5w-30,Suzuki,1996
1144,Engine Suzuki J20A,since 1998,1995,distributed injection,128 - 145,174 - 190,aluminum r4,9.3 &#8211; 10.5,no,petrol,euro 4/5,~300 000,"5w-30, 5w-40",Suzuki,1998
1145,Engine Suzuki J20B,2010-2014,1995,distributed injection,150 - 152,190,aluminum r4,10.2,no,petrol,euro 4,~250 000,5w-30,Suzuki,2010
1146,Engine Suzuki J23A,2004-2007,2290,distributed injection,155 - 158,206,aluminum r4,9.3,no,petrol,euro 3,~270 000,5w-30,Suzuki,2004
1147,Engine Suzuki J24B,since 2008,2393,distributed injection,165 - 185,225 - 230,aluminum r4,10,no,petrol,euro 4/5,~300 000,"0w-20, 0w-30",Suzuki,2008
1148,Engine Suzuki K6A,1994-2018,658,distributed injection,,,aluminum r3,,,petrol,euro 4/5,~250 000,"5w-30, 5w-40",Suzuki,1994
1149,Engine Toyota 5A-FHE,1989-1992,1498,injector,105,132,cast iron r4,9.5,no,92,euro 2,~280 000,5w-30,Toyota,1989
1150,Engine Toyota 4A-FHE,1990-1995,1587,injector,110,142,cast iron r4,9.5,no,92,euro 2,~320 000,5w-30,Toyota,1990
1151,Engine Toyota 4A-GE,1983-2002,1587,injector,,,cast iron r4,,no,,euro 2,~300 000,"5w-30, 5w-40",Toyota,1983
1152,Engine Toyota 4A-GZE,1986-1995,1587,distributed injection,,,cast iron r4,,supercharger,95,euro 2,~250 000,5w-30,Toyota,1986
1153,Engine Toyota 2AR-FXE,since 2011,2494,injector mpi,152 - 161,206 - 213,aluminum r4,12.5,no,95,euro 5,~300 000,5w-30,Toyota,2011
1154,Engine Toyota 2AR-FSE,since 2012,2494,combined injection d4-s,178,221,aluminum r4,13,no,98,euro 5,~300 000,5w-30,Toyota,2012
1155,Engine Toyota 5AR-FE,since 2013,2494,injector mpi,179,234,aluminum r4,10.4,no,92,euro 3/4/5,~300 000,5w-30,Toyota,2013
1156,Engine Toyota 1AZ-FSE,2000-2009,1998,direct injection d4,150 - 155,190 - 200,aluminum r4,10.5 &#8211; 11,no,95,euro 4,~300 000,"5w-20, 5w-30",Toyota,2000
1157,Engine Volkswagen DKZA,since 2018,1984,fsi + mpi,190,320,cast iron r4,11.6,ihi is20,petrol,euro 6,~250 000,0w-30,Volkswagen,2018
1158,Engine Volkswagen CYRC,since 2018,1984,fsi + mpi,250,370,cast iron r4,9.6,ihi is20,petrol,euro 6,~270 000,0w-20,Volkswagen,2018
1159,Engine Volkswagen JK,1980-1989,1588,prechambers,54,100,cast iron r4,23,no,diesel,euro 0,~400 000,5w-40,Volkswagen,1980
1160,Engine Volkswagen JP,1983-1992,1588,prechambers,54,100,cast iron r4,23,no,diesel,euro 0,~380 000,5w-40,Volkswagen,1983
1161,Engine Volkswagen JX,1984-1992,1588,prechambers,70,138,cast iron r4,23,yes,diesel,euro 0,~350 000,5w-40,Volkswagen,1984
1162,Engine Volkswagen SB,1989-1993,1588,prechambers,80,152,cast iron r4,23,yes,diesel,euro 0,~330 000,5w-40,Volkswagen,1989
1163,Engine Volkswagen 1X,1990-1995,1896,prechambers,60,127,cast iron r4,23,no,diesel,euro 1,~550 000,5w-30,Volkswagen,1990
1164,Engine Volkswagen 1Y,1989-2003,1896,prechambers,64 - 68,124 - 127,cast iron r4,22.5 &#8211; 23.0,no,diesel,euro 1/2,~500 000,5w-30,Volkswagen,1989
1165,Engine Volvo B4204T9,2014-2018,1969,direct injection,306,400,aluminum r4,10.3,turbine + compressor,petrol,euro 5/6,~260 000,0w-20,Volvo,2014
1166,Engine Volvo B4204T35,since 2015,1969,direct injection,320,400,aluminum r4,10.3,turbine + compressor,petrol,euro 6,~260 000,0w-20,Volvo,2015
1167,Engine Volvo B4164S,1995-1999,1587,injector,105,143,aluminum r4,10.5,no,petrol,euro 2,~300 000,5w-40,Volvo,1995
1168,Engine Volvo B4164S2,1999-2004,1587,injector,109,145,aluminum r4,10.3,no,petrol,euro 3,~320 000,5w-30,Volvo,1999
1169,Engine Volvo B4184S,1995-1999,1731,injector,115,165,aluminum r4,10.5,no,petrol,euro 2,~320 000,5w-40,Volvo,1995
1170,Engine Volvo B4184S2,1999-2004,1783,injector,122,170,aluminum r4,10.3,no,petrol,euro 3,~300 000,5w-30,Volvo,1999
1171,Engine Volvo B4194T,1997-2000,1855,injector,200,300,aluminum r4,8.5,mhi td04l-14t,petrol,euro 2,~250 000,5w-30,Volvo,1997
1172,Engine Volvo B4204T,1997-1999,1948,injector,160,230,aluminum r4,9,mhi td04l-12t,petrol,euro 2,~275 000,5w-30,Volvo,1997
1173,Engine Volvo B5202S,1995-2000,1984,injector,126,170,aluminum r5,10,no,petrol,euro 2,~350 000,5w-40,Volvo,1995
1174,Engine Volvo B5204T,1993-1996,1984,injector,211,300,aluminum r5,8.4,mhi td04hl,petrol,euro 2,~250 000,5w-40,Volvo,1993
1175,Engine Volvo B5204T8,2012-2015,1984,injector,180,300,aluminum r5,10.5,borg warner k03,petrol,euro 5,~270 000,5w-30,Volvo,2012
1176,Engine Volvo B5234T,1993-1996,2319,injector,225,300,aluminum r5,8.5,mhi td04hl-15g,petrol,euro 2,~240 000,5w-40,Volvo,1993
1177,Engine Volvo B5244S2,1998-2009,2435,injector,140,220,aluminum r5,10.3,no,petrol,euro 3/4,~380 000,5w-30,Volvo,1998
1178,Engine Volvo B5244S4,2004-2010,2435,injector,170,230,aluminum r5,10.3,no,petrol,euro 3/4,~370 000,5w-30,Volvo,2004
1179,Engine Volvo B5244T,1999-2002,2435,injector,193,270,aluminum r5,9,mhi td04hl,petrol,euro 3,~275 000,5w-30,Volvo,1999
1180,Engine Volvo B5244T3,2000-2003,2435,injector,200,285,aluminum r5,9,mhi td04hl-13t,petrol,euro 3,~260 000,5w-30,Volvo,2000
1181,Engine Audi ASB,2003-2010,2967,common rail,233,450,cast iron v6,17,vgt,diesel,euro 4,~330 000,5w-30,Audi,2003
1182,Engine Audi CAHA,2008-2013,1968,common rail,170,350,cast iron r4,16.5,vgt,diesel,euro 4/5,~330 000,5w-30,Audi,2008
1183,Engine Volvo D4204T23,since 2016,1969,common rail,235,480,aluminum r4,15.8,twin turbochargers,diesel,euro 5/6,~250 000,0w-20,Volvo,2016
1184,Engine Audi DFBA,since 2018,1968,common rail,204,400,aluminum r4,15.5,vgt,diesel,euro 6d,~320 000,5w-30,Audi,2018
1185,Engine Audi CDUD,2010-2014,2967,common rail,245,580,cast iron v6,16.8,htt gt2260,diesel,euro 5,~300 000,5w-30,Audi,2010
1186,Engine Audi BPP,2004-2008,2698,common rail,180,380,cast iron v6,17.5,vgt,diesel,euro 4,~350 000,5w-30,Audi,2004
1187,Engine BMW M41D17,1994-2000,1665,prechambers,90,190,cast iron r4,22,yes,diesel,euro 1/2,~300 000,5w-40,BMW,1994
1188,Engine BMW B58B30,since 2015,2998,direct injection,326 - 388,450 - 500,aluminum r6,11,twin-scroll mahle/bosch turbocharger with intercooler,98,euro 6,~300 000,,BMW,2015
1189,Engine BMW B48B20 / B48A20,since 2014,1998,direct injection,156 - 306,250 - 450,aluminum r4,9.5 &#8211; 11.0,yes,98,euro 6,~250 000,"0w-30, 0w-40, 5w-30, 5w-40",BMW,2014
1190,Engine BMW M47D20,1998-2007,,,,,cast iron r4,,yes,diesel,,~350 000,,BMW,1998
1191,Engine BMW B47 (C20/D20),since 2014,1995,common rail,116 - 231,270 - 500,aluminum r4,16.5,,diesel,euro 5/6,~350 000,,BMW,2014
1192,Engine BMW M57D30,1998-2012,,common rail,,,,,,diesel,,~400 000,5w-40,BMW,1998
1193,Engine BMW N57D30,since 2008,2993,common rail,,,aluminum r6,,,diesel,euro 5/6,~300 000,5w-30,BMW,2008
1194,Engine BMW M62B48,,,,,,,10.5,,gasoline,euro 3,~400 000,5w-30 / 5w-40,BMW,
1195,Engine BMW M21D24,1983-1991,2443,vortex chamber,,,cast iron r6,22,,diesel,euro 0,~350 000,5w-40,BMW,1983
1196,Engine Volvo D5252T,1995-2001,2460,direct injection,140,290,cast iron r5,20.5,kkk k14,diesel,euro 2/3,~24000 000,5w-40,Volvo,1995
1197,Engine BMW M30B35LE,1978-1982,3453,,218,310,cast iron r6,9.3,no,92,euro 1,~3500 000,5w-30,BMW,1978
1198,Engine BMW B57D30,since 2015,2993,common rail,265 - 400,620 - 760,aluminum r6,16.0 &#8211; 16.5,yes,diesel,euro 6,~350 000,,BMW,2015
1199,Engine BMW N20B16,since 2013,1598,direct injection,143 - 170,220 - 250,aluminum r4,9,twin-scroll,98,euro 5/6,~200 000,5w-30,BMW,2013
1200,Engine BMW N63B40,2012-2015,3982,direct injection,408 - 449,600 - 650,aluminum v8,10,yes,98,euro 5,~250 000,5w-30,BMW,2012
1201,Engine BMW M70B50,1987-1994,4998,distributed injection,,,aluminum v12,,no,95,euro 2,~340 000,5w-40,BMW,1987
1202,Engine Nissan CG10DE,1992-2003,998,distributed injection,55 - 60,79 - 80,aluminum r4,9.5 &#8211; 9.8,no,92,euro 2/3,~200 000,5w-30,Nissan,1992
1203,Engine Mitsubishi 4D68,1991-2002,1998,prechambers,,,cast iron r4,22.4,,diesel,,~300 000,5w-40,Mitsubishi,1991
1204,Engine Mitsubishi 4D65,1983-1995,1795,prechamber,,,cast iron r4,22.2,,diesel,,~250 000,5w-40,Mitsubishi,1983
1205,Engine Mitsubishi 4G67,1989-1992,1836,injector,135,159,cast iron r4,9.2,no,92,euro 2,~350 000,5w-30,Mitsubishi,1989
1206,Engine Toyota 3UR-FE,since 2007,5663,mpi,367 - 383,530- 546,aluminum v8,10.2,no,92,euro 3/4,~600 000,5w-30,Toyota,2007
1207,Engine Toyota V35A-FTS,since 2017,3444,direct injection d-4st,350 - 420,550 - 650,aluminum v6,10.5,twin-turbo,98,euro 5,~300 000,0w-20,Toyota,2017
1208,Engine Toyota 2WZ-TV,2005-2007,1399,common rail,54,130,aluminum r4,17.9,borgwarner kp35,diesel,euro 3,~280 000,5w-30,Toyota,2005
1209,Engine Toyota 1PZ,1990-1993,3469,vortex chamber idi,115,230,cast iron r5,22.7,no,diesel,euro 1,~500 000,10w-30,Toyota,1990
1210,Engine Toyota 2L,1982-2004,2446,prechamber,,,cast iron r4,,,diesel,,~260 000,5w-40,Toyota,1982
1211,Engine Toyota 3L,1988-2015,2779,prechamber,78 - 91,188,cast iron r4,22.2,no,diesel,euro 1/2,~400 000,5w-40,Toyota,1988
1212,Engine Toyota 5L / 5L-E,since 1994,2986,prechamber,,,cast iron r4,22.2,no,diesel,,~450 000,5w-40,Toyota,1994
1213,Engine Toyota 2KD-FTV,since 2001,2494,common rail denso,120 - 142,325 - 343,cast iron r4,17.4 &#8211; 18.5,normal and vnt,diesel,euro 2/3/4,~300 000,5w-30,Toyota,2001
1214,Engine Toyota 1GD-FTV,since 2015,2755,common rail denso,177,420 - 450,cast iron r4,15.6,vgt or vnt,diesel,euro 4/5/6,~250 000,0w-30,Toyota,2015
1215,Engine Toyota 2C,1983-2001,1974,prechamber,,,cast iron r4,23,,diesel,,~250 000,5w-40,Toyota,1983
1216,Engine Toyota 2VZ-FE,1988-1991,2507,mpi,159,216,cast iron v6,9,no,92,euro 1/2,~250 000,5w-30,Toyota,1988
1217,Engine Toyota 4VZ-FE,1991-1996,2496,mpi,173,224,cast iron v6,9.6,no,92,euro 1/2,~250 000,5w-30,Toyota,1991
1218,Engine Toyota 3VZ-E,1988-1995,2958,mpi,145 - 150,245,cast iron v6,9,no,92,euro 1/2,~250 000,5w-30,Toyota,1988
1219,Engine Toyota 1Y,1982-1991,1626,carburetor,84,135,cast iron r4,8.8,no,92,euro 0,~250 000,5w-30,Toyota,1982
1220,Engine Toyota 3S-FC,1986-1992,1998,carburetor,111,166,cast iron r4,9.8,no,92,euro 0,~300 000,5w-30,Toyota,1986
1221,Engine Toyota 3S-FSE,1996-2003,1998,direct injection d4,145,196,cast iron r4,11,,95,euro 3,~300 000,"5w-30, 5w-40",Toyota,1996
1222,Engine Toyota 3S-GE,1984-2005,1998,injector,,,cast iron r4,,no,,,~500 000,"5w-30, 5w-40",Toyota,1984
1223,Engine Toyota 3S-GTE,1986-2007,1998,injector,,,cast iron r4,,,,,~300 000,"5w-30, 5w-40",Toyota,1986
1224,Engine Toyota 1SZ-FE,1999-2005,997,mpi,69,95,cast iron r4,10,no,92,euro 3/4,~200 000,5w-30,Toyota,1999
1225,Engine Toyota 3E,1986-1994,1456,carburetor,79 - 88,118 - 121,cast iron r4,9.3,no,92,euro 0,~230 000,5w-30,Toyota,1986
1226,Engine Toyota 1NZ-FXE,since 1997,1497,injector mpi,70 - 77,110 - 115,aluminum r4,13 &#8211; 13.4,no,95,euro 4/5,~250 000,5w-30,Toyota,1997
1227,Engine Toyota 1KR-FE,since 2004,996,injector mpi,68 - 71,90 - 94,aluminum r3,10.5,no,95,euro 4/5,~200 000,5w-20,Toyota,2004
1228,Engine Toyota 2NR-FKE,since 2015,1496,injector mpi,109,136,aluminum r4,13.5,no,98,euro 5,~200 000,0w-20,Toyota,2015
1229,Engine Toyota 2AZ-FSE,2003-2009,2362,direct injection d4,163,230,aluminum r4,11,no,95,euro 4/5,~250 000,5w-30,Toyota,2003
1230,Engine Toyota 1NR-FE,since 2008,1329,injector mpi,95 - 101,118 - 132,aluminum r4,10.5 &#8211; 11.5,no,95,euro 3/4/5,~200 000,5w-20,Toyota,2008
1231,Engine Toyota M20A-FKS,since 2018,1986,combined injection d4-s,170 - 178,200 - 210,aluminum r4,13,no,95,euro 6,~250 000,0w-20,Toyota,2018
1232,Engine Toyota 3ZR-FAE,since 2008,1987,mpi,148 - 158,190 - 200,aluminum r4,10 &#8211; 10.5,no,95,euro 4/5,~250 000,5w-20,Toyota,2008
1233,Engine Toyota 1C,1982-1992,1839,prechamber,,,cast iron r4,23,,diesel,euro 0,~230 000,5w-40,Toyota,1982
1234,Engine Toyota 1ZR-FAE,since 2009,1598,mpi,128 - 132,157 - 162,aluminum r4,10.7,no,95,euro 4/5,~250 000,5w-20,Toyota,2009
1235,Engine Toyota 2ZR-FAE,since 2007,1798,mpi,140 - 150,170 - 175,aluminum r4,10.5,no,95,euro 4/5,~250 000,5w-20,Toyota,2007
1236,Engine Toyota 2ZR-FXE,since 2009,1798,distributed injection,95 - 99,142,aluminum r4,13,no,95,euro 5/6,~300 000,5w-20,Toyota,2009
1237,Engine Toyota 1AD-FTV,2005-2018,1998,common rail,122 - 127,300 - 310,aluminum r4,15.8 &#8211; 16.8,yes,diesel,euro 4/5,~250 000,"0w-30, 5w-30",Toyota,2005
1238,Engine Toyota 1RZ-E,1989-2004,1998,injector mpi,100 - 110,160 - 170,cast iron r4,9,no,92,euro 2/3,~400 000,5w-30,Toyota,1989
1239,Engine Toyota 2RZ-E,1989-2004,2438,injector mpi,120,198,cast iron r4,8.8,no,92,euro 2/3,~500 000,5w-30,Toyota,1989
1240,Engine Toyota 2RZ-FE,1995-2004,2438,injector mpi,142,217,cast iron r4,9.5,no,92,euro 2/3,~500 000,5w-30,Toyota,1995
1241,Engine Toyota 1TR-FE,since 2004,1998,mpi,,182,cast iron r4,,no,,,~400 000,5w-20,Toyota,2004
1242,Engine Toyota 2TZ-FE,1990-1999,2438,mpi,133,206,cast iron r4,9.3,no,92,euro 1/2,~200 000,5w-30,Toyota,1990
1243,Engine Toyota 1JZ-GTE,1990-2007,2492,injector,280,,cast iron r6,,yes,95,,~500 000,"5w-30, 5w-40",Toyota,1990
1244,Engine Toyota 1JZ-FSE,1999-2007,2492,direct injection d4,200,250,cast iron r6,11,no,95,euro 3/4,~250 000,5w-30,Toyota,1999
1245,Engine Toyota 2JZ-GTE,1991-2002,2997,injector,,,cast iron r6,8.5,yes,95,,~500 000,"5w-30, 5w-40",Toyota,1991
1246,Engine Toyota 2JZ-FSE,1999-2007,2997,direct injection d4,217 - 220,294 - 303,cast iron r6,11.3,no,95,euro 3/4,~250 000,5w-30,Toyota,1999
1247,Engine Toyota 6GR-FE,since 2013,3956,distributed injection,232,345,aluminum v6,10,no,95,euro 5,~350 000,5w-30,Toyota,2013
1248,Engine Toyota 1UR-FSE,since 2006,4608,direct injection,365 - 392,460 - 500,aluminum v8,11.8,no,95,euro 4/5,~400 000,5w-30,Toyota,2006
1249,Engine Toyota 7M-GE,1986-1992,2954,injector,190 - 205,250 - 265,cast iron r6,9.1,no,92,euro 2,~300 000,5w-30,Toyota,1986
1250,Engine Toyota 2MZ-FE,1995-2002,2496,injector mpi,200 - 210,244 - 289,aluminum v6,11,no,98,euro 3/4,~300 000,5w-30,Toyota,1995
1251,Engine Toyota 3MZ-FE,2002-2015,3310,injector mpi,225 - 255,325 - 350,aluminum v6,10.8,no,95,euro 3/4,~400 000,5w-30,Toyota,2002
1252,Engine Toyota 5E-FHE,1990-1999,1497,injector,110 - 115,130 - 135,cast iron r4,9.8,no,92,euro 2,~250 000,5w-30,Toyota,1990
1253,Engine Toyota 1UR-FE,since 2006,4608,mpi,296 - 347,439 - 460,aluminum v8,10.2,no,92,euro 3/4,~450 000,5w-30,Toyota,2006
1254,Engine Toyota 5GR-FE,2005-2017,2497,distributed injection,197,242,aluminum v6,10,no,95,euro 4/5,~300 000,5w-30,Toyota,2005
1255,Engine Nissan ??24?,1988-1999,2389,distributed injection,115 - 140,190 - 205,cast iron r4,8.6 &#8211; 9.1,no,92,euro 1/2,~375 000,5w-30,Nissan,1988
1256,Engine Renault F4Rt,2001-2016,1998,injector,,,cast iron r4,,yes,petrol,euro 3/4/5,~350 000,"5w-30, 5w-40",Renault,2001
1257,Engine Renault F9Qt (dTi),1997-2003,1870,direct injection,80 - 98,160 - 200,cast iron r4,18.3,yes,diesel,euro 2/3,~400 000,"5w-30, 5w-40",Renault,1997
1258,Engine Nissan HR10DDT,2019-,999,direct injection,110 - 117,180 - 200,aluminum r3,10.5,yes,95,euro 6,~220 000,5w-30,Nissan,2019
1259,Engine Nissan HRA2DDT / Nissan HR12DDT,2013-2018,1197,direct injection,115,190,aluminum r4,10,mhi td02h2,95,euro 5/6,~200 000,5w-30,Nissan,2013
1260,Engine Nissan HR12DE,2010-,1198,distributed injection,79 - 84,103 - 110,aluminum r3,10.7,no,92,euro 5/6,~250 000,5w-30,Nissan,2010
1261,Engine Nissan HR12DDR,2011-2020,1198,direct injection,98,143,aluminum r3,12.0 &#8211; 13.0,eaton r410,95,euro 5/6,~240 000,0w-20,Nissan,2011
1262,Engine Nissan HR13DDT,2017-,1332,direct injection,140 - 160,240 - 270,aluminum r4,10.5,garrett ngt1241mksz,95,euro 5/6,~220 000,5w-30,Nissan,2017
1263,Engine Nissan HR15DE,2004-,1498,distributed injection,100 - 116,134 - 156,aluminum r4,10.5 &#8211; 11.0,no,92,euro 4/5,~230 000,5w-30,Nissan,2004
1264,Engine Renault H4M,since 2004,1598,injector,110 - 115,150 - 155,aluminum r4,10.7,no,petrol,euro 5,~300 000,"5w-30, 5w-40",Renault,2004
1265,Engine Nissan MR18DE,2004-,1797,distributed injection,122 - 128,173 - 176,aluminum r4,9.9 &#8211; 10,no,95,euro 4/5,~240 000,5w-30,Nissan,2004
1266,Engine Nissan KA20DE,1999-2009,1998,distributed injection,120,170,cast iron r4,9.5,no,92,euro 2/3/4,~340 000,5w-30,Nissan,1999
1267,Engine Nissan SR20DET,1989-2001,1998,distributed injection,200 - 250,270 - 300,aluminum r4,8.3 &#8211; 8.5,garrett t25 or t28,95,euro 2/3/4,~300 000,5w-30,Nissan,1989
1268,Engine Nissan KR15DDT,2021-,1477 &#8211; 1497,direct injection,201,300,aluminum r3,8.0 &#8211; 14.0,yes,95,euro 6,~200 000,5w-30,Nissan,2021
1269,Engine Nissan QG13DE,1998-2012,1295,distributed injection,87 - 90,113 - 120,cast iron r4,10,no,95,euro 3/4,~220 000,5w-30,Nissan,1998
1270,Engine Nissan QG18DD,1999-2007,1769,neo-di direct injection,130,174,cast iron r4,11,no,98,euro 4/5,~200 000,5w-30,Nissan,1999
1271,Engine Nissan VQ25DD,1998-2007,2495,neo-di direct injection,210 - 215,265 - 270,aluminum v6,11.0 &#8211; 11.3,no,98,euro 4/5,~320 000,5w-30,Nissan,1998
1272,Engine Nissan VQ30DD,1996-2004,2987,neo-di direct injection,230 - 260,295 - 325,aluminum v6,11,no,98,euro 4/5,~300 000,5w-30,Nissan,1996
1273,Engine Nissan VG20,1983-1999,1998,distributed injection,,,cast iron v6,,,92,euro 2/3,~350 000,5w-30,Nissan,1983
1274,Engine Nissan SR20VE,1997-2003,1998,distributed injection,190 - 205,196 - 206,aluminum r4,11,no,95,euro 3/4,~330 000,5w-30,Nissan,1997
1275,Engine Nissan SR20VET,2001-2007,1998,distributed injection,280,309,aluminum r4,9,garrett t28,95,euro 3/4,~300 000,5w-30,Nissan,2001
1276,Engine Nissan QR20DD,2000-2005,1998,neo-di direct injection,150,200,aluminum r4,11,no,98,euro 4,~200 000,5w-30,Nissan,2000
1277,Engine Nissan QR25DD,2001-2007,2488,neo-di direct injection,170,245,aluminum r4,10.7,no,98,euro 4,~220 000,5w-30,Nissan,2001
1278,Engine Renault M4R,since 2005,1997,injector,130 - 145,190 - 210,aluminum r4,10.2,no,petrol,euro 4/5,~350 000,"5w-30, 5w-40",Renault,2005
1279,Engine Nissan MR15DDT,2022-,1461,direct injection,190 (with electric motor),330 (with electric motor),aluminum r3,12,yes,98,euro 6,~250 000,0w-20,Nissan,2022
